phenotypeId,webApiCohortId,cohortName,oldCohortName,logicDescription,cohortId,referentConceptId,cohortType,PMID,oldPhenotypeId,referentConceptName
4028363000,11966,Uveitis at first diagnosis,[PL 4028363003] Uveitis at first diagnosis,Uveitis at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,4028363003,4028363,,,4028363000,Uveitis
4028363000,18560,"Uveitits, Guo algorithm (codes on 2 visits at least 30 days apart)","[PL 4028363004] Uveitits, Guo algorithm (codes on 2 visits at least 30 days apart)",,4028363004,4028363,literature,,4028363000,Uveitis
4028363000,18550,"Uveitits, Pimentel algorithm (codes on any visit and no traumatic iritis or uveitis after ocular surgery)","[PL 4028363005] Uveitits, Pimentel algorithm (codes on any visit and no traumatic iritis or uveitis after ocular surgery)",,4028363005,4028363,,,4028363000,Uveitis
4030518000,17653,Renal impairment referent incident cohort,[PL 4030518001] Renal impairment referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4030518) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4030518001,4030518,referent,,4030518000,Renal impairment
4030518000,17652,Renal impairment referent prevalent cohort,[PL 4030518002] Renal impairment referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4030518) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4030518002,4030518,referent,,4030518000,Renal impairment
432571000,17599,Non-Hodgkins lymphoma referent incident cohort,[PL 4038838001] Non-Hodgkin's lymphoma referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4038838) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4038838001,4038838,referent,,4038838000,Non-Hodgkin's lymphoma
432571000,17598,Non-Hodgkins lymphoma referent prevalent cohort,[PL 4038838002] Non-Hodgkin's lymphoma referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4038838) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4038838002,4038838,referent,,4038838000,Non-Hodgkin's lymphoma
4046338000,18669,Motor neuropathy with multiple conduction block referent incident cohort,[PL 4046338001] Motor neuropathy with multiple conduction block referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4046338) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4046338001,4046338,referent,,4046338000,Motor neuropathy with multiple conduction block
4046338000,18668,Motor neuropathy with multiple conduction block referent prevalent cohort,[PL 4046338002] Motor neuropathy with multiple conduction block referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4046338) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4046338002,4046338,referent,,4046338000,Motor neuropathy with multiple conduction block
4212540000,18339,Primary sclerosing cholangitis referent incident cohort,[PL 4058821001] Primary sclerosing cholangitis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4058821) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4058821001,4058821,referent,,4058821000,Primary sclerosing cholangitis
4212540000,18340,Primary sclerosing cholangitis referent prevalent cohort,[PL 4058821002] Primary sclerosing cholangitis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4058821) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4058821002,4058821,referent,,4058821000,Primary sclerosing cholangitis
4212540000,16905,Primary sclerosing cholangitis incidence cohort with atleast one more diagnosis in the 12 months after initial diagnosis,[PL 4058821003] Primary sclerosing cholangitis incidence cohort with atleast one more diagnosis in the 12 months after initial diagnosis,Primary sclerosing cholangitis at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,4058821003,4058821,,,4058821000,Primary sclerosing cholangitis
4212540000,16906,Primary sclerosing cholangitis incidence cohort with atleast one more diagnosis in the 24 months after initial diagnosis,[PL 4058821004] Primary sclerosing cholangitis incidence cohort with atleast one more diagnosis in the 24 months after initial diagnosis,Primary sclerosing cholangitis at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,4058821004,4058821,,,4058821000,Primary sclerosing cholangitis
4212540000,17092,Primary sclerosing cholangitis excluding sclerosing cholangitis and secondary cholangitis,[PL 4058821005] Primary sclerosing cholangitis excluding sclerosing cholangitis and secondary cholangitis,Primary sclerosing cholangitis excluding sclerosing cholangitis and secondary cholangitis,4058821005,4058821,,,4058821000,Primary sclerosing cholangitis
140168000,17649,Pustular psoriasis referent incident cohort,[PL 4063434001] Pustular psoriasis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4063434) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4063434001,4063434,referent,,4063434000,Pustular psoriasis
140168000,17648,Pustular psoriasis referent prevalent cohort,[PL 4063434002] Pustular psoriasis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4063434) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4063434002,4063434,referent,,4063434000,Pustular psoriasis
140168000,16865,Pustular psoriasis of palms and soles at first diagnosis,[PL 4063434003] Pustular psoriasis of palms and soles at first diagnosis,Pustular psoriasis of palms and soles at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,4063434003,4063434,,,4063434000,Pustular psoriasis
140168000,17310,Pustular Psoriasis with second occurrence within 365 days,[PL 4063434005] Pustular Psoriasis with second occurrence within 365 days,Pustular Psoriasis with second occurrence within 365 days,4063434005,4063434,,,4063434000,Pustular psoriasis
140168000,18307,Pustular psoriasis of palms and soles referent incident cohort,[PL 4063434006] Pustular psoriasis of palms and soles (does not align with referrant conceptId): First occurrence of referent concept + descendants with >=365d prior observation,Pustular Psoriasis at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,4063434006,4100184,referent,,4063434000,Pustular psoriasis
140168000,18308,Pustular psoriasis of palms and soles referent prevalent cohort,[PL 4063434007] Pustular psoriasis of palms and soles (does not align with referrant conceptId): First occurrence of concept + descendants,Pustular Psoriasis at first diagnosis with 365 days continuous observation. Cohort exit is the end of continuous observable time for the person.,4063434007,4063434,referent,,4063434000,Pustular psoriasis
4212540000,17449,Cirrhosis of liver referent incident cohort,[PL 4064161001] Cirrhosis of liver referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4064161) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4064161001,4064161,referent,,4064161000,Cirrhosis of liver
4212540000,17448,Cirrhosis of liver referent prevalent cohort,[PL 4064161002] Cirrhosis of liver referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4064161) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4064161002,4064161,referent,,4064161000,Cirrhosis of liver
4067106000,17806,Miscarriage referent incident cohort,[PL 4067106001] Miscarriage referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4067106) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4067106001,4067106,referent,,4067106000,Miscarriage
4067106000,17805,Miscarriage referent prevalent cohort,[PL 4067106002] Miscarriage referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4067106) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4067106002,4067106,referent,,4067106000,Miscarriage
4067106000,17740,"Miscarriage or abortion events, defined by condition occurrences, observations, or procedures of Abortion conceptset in females","[PL 4067106003] Miscarriage or abortion events, defined by condition occurrences, observations, or procedures of 'Abortion' conceptset in females",,4067106003,4067106,,,4067106000,Miscarriage
4164770000,18649,Fishers syndrome referent incident cohort,[PL 4070552001] Fisher's syndrome referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4070552) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4070552001,4070552,referent,,4070552000,Fisher's syndrome
4164770000,18648,Fishers syndrome referent prevalent cohort,[PL 4070552002] Fisher's syndrome referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4070552) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4070552002,4070552,referent,,4070552000,Fisher's syndrome
4043371000,17529,Inflammatory bowel disease referent incident cohort,[PL 4074815001] Inflammatory bowel disease referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4074815) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4074815001,4074815,referent,,4074815000,Inflammatory bowel disease
4043371000,17528,Inflammatory bowel disease referent prevalent cohort,[PL 4074815002] Inflammatory bowel disease referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4074815) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4074815002,4074815,referent,,4074815000,Inflammatory bowel disease
4043371000,17144,Inflammatory bowel disease,[PL 4074815003] Inflammatory bowel disease,"Inflammatory Bowel Disease at first diagnosis with 365 days continuous observation and no prior history of IBM, CD or UC. Cohort exit is the end of continuous observable time for the person.",4074815003,4074815,,,4074815000,Inflammatory bowel disease
4306655000,18679,Newborn death referent incident cohort,[PL 4079843001] Newborn death referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4079843) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4079843001,4079843,referent,,4079843000,Newborn death
4306655000,18678,Newborn death referent prevalent cohort,[PL 4079843002] Newborn death referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4079843) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4079843002,4079843,referent,,4079843000,Newborn death
378135000,18643,Facial palsy referent incident cohort,[PL 4091559001] Facial palsy referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4091559) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4091559001,4091559,referent,,4091559000,Facial palsy
378135000,18642,Facial palsy referent prevalent cohort,[PL 4091559002] Facial palsy referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4091559) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4091559002,4091559,referent,,4091559000,Facial palsy
4092289000,17800,Livebirth referent incident cohort,[PL 4092289001] Livebirth referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4092289) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4092289001,4092289,referent,,4092289000,Livebirth
4092289000,17799,Livebirth referent prevalent cohort,[PL 4092289002] Livebirth referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4092289) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4092289002,4092289,referent,,4092289000,Livebirth
4098292000,17405,Antiphospholipid syndrome referent incident cohort,[PL 4098292001] Antiphospholipid syndrome referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4098292) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4098292001,4098292,referent,,4098292000,Antiphospholipid syndrome
4098292000,17404,Antiphospholipid syndrome referent prevalent cohort,[PL 4098292002] Antiphospholipid syndrome referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4098292) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4098292002,4098292,referent,,4098292000,Antiphospholipid syndrome
436081000,17715,Waldenström macroglobulinemia referent incident cohort,[PL 4098597001] Waldenström macroglobulinemia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4098597) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4098597001,4098597,referent,,4098597000,Waldenström macroglobulinemia
436081000,17714,Waldenström macroglobulinemia referent prevalent cohort,[PL 4098597002] Waldenström macroglobulinemia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4098597) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4098597002,4098597,referent,,4098597000,Waldenström macroglobulinemia
4137275000,18655,Henoch-Schönlein purpura referent incident cohort,[PL 4101602001] Henoch-Schönlein purpura referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4101602) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4101602001,4101602,referent,,4101602000,Henoch-Schönlein purpura
4137275000,18654,Henoch-Schönlein purpura referent prevalent cohort,[PL 4101602002] Henoch-Schönlein purpura referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4101602) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4101602002,4101602,referent,,4101602000,Henoch-Schönlein purpura
4137275000,18509,"Henoch-Schönlein purpura by Lei, 2018. First diagnosis of Henoch-Schönlein purpura (Allergic purpura)","[PL 4101602003] Henoch-Schönlein purpura by Lei, 2018.  First diagnosis of Henoch-Schönlein purpura (Allergic purpura)",,4101602003,4101602,literature,,4101602000,Henoch-Schönlein purpura
4137275000,18577,"Hosptalized Henoch-Schonlein purpura by Yagnik, 2019","[PL 4101602004] Hosptalized Henoch-Schonlein purpura by Yagnik, 2019",,4101602004,4101602,literature,,4101602000,Henoch-Schönlein purpura
44784217000,17822,Ventricular tachycardia referent incident cohort,[PL 4103295001] Ventricular tachycardia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4103295) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4103295001,4103295,referent,,4103295000,Ventricular tachycardia
44784217000,17821,Ventricular tachycardia referent prevalent cohort,[PL 4103295002] Ventricular tachycardia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4103295) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4103295002,4103295,referent,,4103295000,Ventricular tachycardia
44784217000,17737,"ventricular arrhythmia or cardiac arrest during hospitalization, defined by condition occurrences of ventricular arrhythmia or cardiac arrest conceptset occurring between start and end of inpatient visit","[PL 4103295003] ventricular arrhythmia or cardiac arrest during hospitalization, defined by condition occurrences of 'ventricular arrhythmia or cardiac arrest' conceptset occurring between start and end of inpatient visit",,4103295003,4103295,,,4103295000,Ventricular tachycardia
4112853000,17561,Malignant tumor of breast referent incident cohort,[PL 4112853001] Malignant tumor of breast referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4112853) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4112853001,4112853,referent,,4112853000,Malignant tumor of breast
4112853000,17560,Malignant tumor of breast referent prevalent cohort,[PL 4112853002] Malignant tumor of breast referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4112853) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4112853002,4112853,referent,,4112853000,Malignant tumor of breast
321052000,18746,Peripheral ischemia referent incident cohort,[PL 4124836001] Peripheral ischemia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4124836) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4124836001,4124836,referent,,4124836000,Peripheral ischemia
321052000,18745,Peripheral ischemia referent prevalent cohort,[PL 4124836002] Peripheral ischemia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4124836) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4124836002,4124836,referent,,4124836000,Peripheral ischemia
4131909000,17597,Neoplasm of thyroid gland referent incident cohort,[PL 4131909001] Neoplasm of thyroid gland referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4131909) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4131909001,4131909,referent,,4131909000,Neoplasm of thyroid gland
4131909000,17596,Neoplasm of thyroid gland referent prevalent cohort,[PL 4131909002] Neoplasm of thyroid gland referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4131909) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4131909002,4131909,referent,,4131909000,Neoplasm of thyroid gland
4133004000,17457,Deep venous thrombosis referent incident cohort,[PL 4133004001] Deep venous thrombosis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4133004) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4133004001,4133004,referent,,4133004000,Deep venous thrombosis
4133004000,17456,Deep venous thrombosis referent prevalent cohort,[PL 4133004002] Deep venous thrombosis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4133004) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4133004002,4133004,referent,,4133004000,Deep venous thrombosis
4133004000,17733,"Deep vein thrombosis events, defined by condition occurrences of Non Cerebral Deep Vein Thrombosis conceptset","[PL 4133004003] Deep vein thrombosis events, defined by condition occurrences of 'Non Cerebral Deep Vein Thrombosis' conceptset",,4133004003,4133004,,,4133004000,Deep venous thrombosis
4133004000,18939,"Deep vein thrombosis events, defined by condition occurrences of deep vein thrombosis conceptset","[PL 4133004005] Deep vein thrombosis events, defined by condition occurrences of 'deep vein thrombosis' conceptset","Deep vein thrombosis events, defined by condition occurrences of 'Deep vein thrombosis' conceptset",4133004005,4133004,,,4133004000,Deep venous thrombosis
4137275000,17705,Vasculitis referent incident cohort,[PL 4137275001] Vasculitis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4137275) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4137275001,4137275,referent,,4137275000,Vasculitis
4137275000,17704,Vasculitis referent prevalent cohort,[PL 4137275002] Vasculitis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4137275) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4137275002,4137275,referent,,4137275000,Vasculitis
4137275000,18505,"Vasculitis by Bernatsky, First diagnosis of Polyarteritis nodosa and allied conditions with > 2 diagnosis or 1 claim by a rheumatologist","[PL 4137275003] Vasculitis by Bernatsky, First diagnosis of Polyarteritis nodosa and allied conditions with > 2 diagnosis or 1 claim by a rheumatologist",,4137275003,4137275,,,4137275000,Vasculitis
4189294000,17623,Pericarditis referent incident cohort,[PL 4138837001] Pericarditis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4138837) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4138837001,4138837,referent,,4138837000,Pericarditis
4189294000,17622,Pericarditis referent prevalent cohort,[PL 4138837002] Pericarditis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4138837) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4138837002,4138837,referent,,4138837000,Pericarditis
4189294000,18522,Pericarditis by Darmoch,[PL 4138837003] Pericarditis by Darmoch,,4138837003,4138837,literature,,4138837000,Pericarditis
4189294000,18557,Pericarditis by Sundbøll,[PL 4138837004] Pericarditis by Sundbøll,,4138837004,4138837,literature,,4138837000,Pericarditis
4139034000,18659,Immune reconstitution syndrome referent incident cohort,[PL 4139034001] Immune reconstitution syndrome referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4139034) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4139034001,4139034,referent,,4139034000,Immune reconstitution syndrome
4139034000,18658,Immune reconstitution syndrome referent prevalent cohort,[PL 4139034002] Immune reconstitution syndrome referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4139034) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4139034002,4139034,referent,,4139034000,Immune reconstitution syndrome
432571000,17485,Follicular non-Hodgkins lymphoma referent incident cohort,[PL 4147411001] Follicular non-Hodgkin's lymphoma referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4147411) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4147411001,4147411,referent,,4147411000,Follicular non-Hodgkin's lymphoma
432571000,17484,Follicular non-Hodgkins lymphoma referent prevalent cohort,[PL 4147411002] Follicular non-Hodgkin's lymphoma referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4147411) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4147411002,4147411,referent,,4147411000,Follicular non-Hodgkin's lymphoma
4163261000,17571,Malignant tumor of prostate referent incident cohort,[PL 4163261001] Malignant tumor of prostate referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4163261) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4163261001,4163261,referent,,4163261000,Malignant tumor of prostate
4163261000,17570,Malignant tumor of prostate referent prevalent cohort,[PL 4163261002] Malignant tumor of prostate referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4163261) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4163261002,4163261,referent,,4163261000,Malignant tumor of prostate
4163261000,17876,"Malignant tumor of prostate excluding secondary cancers, in males, excluding prior other cancers and HO prostate cancer","[PL 4163261003] Malignant tumor of prostate incident cohort: First occurrence of referent concept + descendants excluding secondary cancers, in males, excluding prior other cancers and H/O prostate cancer with >=365d prior observation","Primary prostate cancer at first diagnosis, males only, excluding prior cancer (except non-melanoma skin cancer) and excluding h/o prostate cancer and secondary malignant neoplasm of trunk. Malignant tumor of prostate incident cohort: First occurrence of referent concept + descendants excluding secondary cancers, in males, excluding prior other cancers and H/O prostate cancer with >=365d prior observation",4163261003,4163261,data diagnostics,,4163261000,Malignant tumor of prostate
4163261000,18851,Prostate Cancer Parlett 1,[PL 4163261004] Prostate Cancer Parlett 1,Prostate Cancer Parlett (2019) 1+ codes not more than 28 days after a prostate biopsy,4163261004,4163261,literature,,4163261000,Malignant tumor of prostate
4163261000,18852,Prostate Cancer Parlett 2,[PL 4163261005] Prostate Cancer Parlett 2,Prostate Cancer Parlett (2019) 1+ codes not more than 28 days after a prostate biopsy + Testosterone Non-users,4163261005,4163261,literature,,4163261000,Malignant tumor of prostate
4163261000,18853,Prostate Cancer Parlett 3,[PL 4163261006] Prostate Cancer Parlett 3,Prostate Cancer Parlett (2019) 1+ codes not more than 28 days after a prostate biopsy + Testosterone Users,4163261006,4163261,literature,,4163261000,Malignant tumor of prostate
4163261000,18854,Prostate Cancer Parlett 4,[PL 4163261007] Prostate Cancer Parlett 4,Prostate Cancer Parlett (2019) 1+ codes not more than 28 days after a prostate biopsy + PDE5i Users,4163261007,4163261,literature,,4163261000,Malignant tumor of prostate
4164770000,18653,Guillain-Barré syndrome referent incident cohort,[PL 4164770001] Guillain-Barré syndrome referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4164770) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4164770001,4164770,referent,,4164770000,Guillain-Barré syndrome
4164770000,18652,Guillain-Barré syndrome referent prevalent cohort,[PL 4164770002] Guillain-Barré syndrome referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4164770) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4164770002,4164770,referent,,4164770000,Guillain-Barré syndrome
4164770000,18478,"Guillain-Barre syndrome inpatient (Arya et al, ScallenWalter et al, Iqbal et al, Anandan et al, Rasmussen et al. Baxter et al.)","[PL 4164770003] Guillain-Barre syndrome inpatient (Arya et al, ScallenWalter et al, Iqbal et al, Anandan et al, Rasmussen et al. Baxter et al.)",,4164770003,4164770,literature,,4164770000,Guillain-Barré syndrome
4094294000,17431,Bradycardia referent incident cohort,[PL 4169095001] Bradycardia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4169095) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4169095001,4169095,referent,,4169095000,Bradycardia
4094294000,17430,Bradycardia referent prevalent cohort,[PL 4169095002] Bradycardia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4169095) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4169095002,4169095,referent,,4169095000,Bradycardia
4094294000,17735,"Bradycardia or heart block during hospitalization, defined by conditions, devices and procedures","[PL 4169095003] Bradycardia or heart block during hospitalization, defined by conditions, devices and procedures",,4169095003,4169095,,,4169095000,Bradycardia
4094294000,7404,"Bradycardia prevalent cohort, defined by first condition occurrence of Bradycardia with a condition occurrence of Bradycardia anytime after the first event","[PL 4169095004] Bradycardia prevalent cohort, defined by first condition occurrence of 'Bradycardia' with a condition occurrence of 'Bradycardia' anytime after the first event",,4169095004,4169095,,,4169095000,Bradycardia
378416000,17663,Retinopathy due to diabetes mellitus referent incident cohort,[PL 4174977001] Retinopathy due to diabetes mellitus referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4174977) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4174977001,4174977,referent,,4174977000,Retinopathy due to diabetes mellitus
378416000,17662,Retinopathy due to diabetes mellitus referent prevalent cohort,[PL 4174977002] Retinopathy due to diabetes mellitus referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4174977) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4174977002,4174977,referent,,4174977000,Retinopathy due to diabetes mellitus
4180790000,17565,Malignant tumor of colon referent incident cohort,[PL 4180790001] Malignant tumor of colon referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4180790) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4180790001,4180790,referent,,4180790000,Malignant tumor of colon
4180790000,17564,Malignant tumor of colon referent prevalent cohort,[PL 4180790002] Malignant tumor of colon referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4180790) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4180790002,4180790,referent,,4180790000,Malignant tumor of colon
